# NACRE (Angulo et al. 1999, Nucl. Phys. A 656, 3) recommended reaction rates,
# with lower/upper bounds as factor uncertainties.
# Reformatted from data/netgen/netgen_nacre_log_100_{rec,low,up}.txt
# (the NACRE-project NetGen distribution format) into ReacNetJl's per-reaction block format.
reaction: d p -> he3 ; label: d+p_to_he3 ; table: nacre ; variant: standard
0.00132 9.999e-100 9.999e-100 9.999e-100
0.0014500000000000001 9.999e-100 9.999e-100 9.999e-100
0.00159 9.999e-100 9.999e-100 9.999e-100
0.0017500000000000003 9.999e-100 9.999e-100 9.999e-100
0.0019199999999999998 9.999e-100 9.999e-100 9.999e-100
0.0021000000000000003 9.999e-100 9.999e-100 9.999e-100
0.00231 9.999e-100 9.999e-100 9.999e-100
0.0025399999999999997 9.999e-100 9.999e-100 9.999e-100
0.00278 9.999e-100 9.999e-100 9.999e-100
0.0030499999999999998 4.38e-25 4.124e-25 4.636e-25
0.00335 4.197e-24 3.956e-24 4.443e-24
0.00368 5.014e-23 4.731e-23 5.309e-23
0.00404 7.033e-22 6.643e-22 7.448e-22
0.00443 5.882e-21 5.556e-21 6.219e-21
0.00486 6.051e-20 5.717e-20 6.388e-20
0.00534 5.07e-19 4.787e-19 5.354e-19
0.00586 4.305e-18 4.062e-18 4.554e-18
0.00643 3.156e-17 2.975e-17 3.339e-17
0.007049999999999999 2.389e-16 2.25e-16 2.528e-16
0.0077399999999999995 1.535e-15 1.449e-15 1.625e-15
0.0085 9.59e-15 9.056e-15 1.016e-14
0.00933 5.736e-14 5.414e-14 6.079e-14
0.01024 3.234e-13 3.058e-13 3.433e-13
0.01123 1.712e-12 1.624e-12 1.823e-12
0.01233 8.604e-12 8.121e-12 9.111e-12
0.01353 4.1e-11 3.867e-11 4.342e-11
0.014849999999999999 1.878e-10 1.768e-10 1.98e-10
0.016300000000000002 7.995e-10 7.538e-10 8.466e-10
0.01789 3.332e-9 3.143e-9 3.531e-9
0.01963 1.3e-8 1.225e-8 1.376e-8
0.02154 4.496e-8 4.24e-8 4.759e-8
0.02364 1.648e-7 1.556e-7 1.746e-7
0.02595 5.959e-7 5.628e-7 6.318e-7
0.02848 1.961e-6 1.85e-6 2.079e-6
0.031259999999999996 6.16e-6 5.807e-6 6.534e-6
0.034300000000000004 1.744e-5 1.644e-5 1.853e-5
0.03765 5.466e-5 5.153e-5 5.818e-5
0.04132 0.000168 0.0001584 0.0001789
0.04535 0.0004465 0.0004208 0.000474
0.049769999999999995 0.001305 0.00123 0.001381
0.05462 0.003232 0.003046 0.003423
0.05995 0.008618 0.008122 0.009133
0.06579 0.02034 0.01917 0.02154
0.07221 0.04921 0.04637 0.05205
0.07925 0.1151 0.1087 0.1215
0.08697 0.2559 0.2408 0.271
0.09545000000000001 0.5602 0.5269 0.5939
0.10476 1.196 1.127 1.269
0.11498 2.488 2.347 2.644
0.12619 5.064 4.766 5.377
0.13849 10.05 9.49 10.69
0.15199000000000001 19.47 18.35 20.67
0.16680999999999999 36.5 34.28 38.73
0.18307 68.15 64.07 72.32
0.20092 124.0 116.9 131.2
0.22050999999999998 210.2 197.8 222.9
0.24201 375.0 352.6 398.8
0.26561 639.4 600.6 680.2
0.29151 1085.0 1018.0 1152.0
0.31993 1782.0 1671.0 1892.0
0.35112 2943.0 2761.0 3126.0
0.38534999999999997 4630.0 4342.0 4929.0
0.42291999999999996 7255.0 6797.0 7714.0
0.46416 11230.0 10510.0 11910.0
